Name_clean,Team Name,Year,bat_OBP,bat_SLG,bat_PA,pit_ERA,pit_IP
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.043165467625899276,417.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.25916230366492143,382.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.0,521.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.0,393.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.024,375.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.02195121951219512,410.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.0,489.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.0,485.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.018072289156626505,498.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.05410821643286573,499.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.0,506.0
朱育賢,味全龍,2025,0.3546666666666667,0.47633136094674555,375.0,0.03956043956043956,455.0
朱育賢,樂天,2023,0.3545232273838631,0.4490358126721763,409.0,,
朱育賢,樂天,2024,0.34545454545454546,0.42326732673267325,442.0,,
李丞齡,統一,2023,0.2638888888888889,0.26153846153846155,72.0,,
李其峰,,2023,,,,3.333333333333333,35.1
李其峰,,2024,,,,5.538461538461538,26.0
李凱威,味全,2023,0.3884462151394422,0.3806146572104019,506.0,,
李凱威,味全,2024,0.39835728952772076,0.37115839243498816,495.0,,
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,377.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018789144050104383,479.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.043165467625899276,417.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.25916230366492143,382.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,521.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,393.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.024,375.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.02195121951219512,410.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,489.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,485.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.018072289156626505,498.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.05410821643286573,499.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.0,506.0
李凱威,味全龍,2025,0.3883495145631068,0.3378076062639821,521.0,0.03956043956043956,455.0
李勛傑,樂天,2024,0.3333333333333333,0.2,42.0,,
李吳永勤,,2023,,,,8.653846153846153,5.2
李吳永勤,,2024,,,,16.875,3.2
李嘉祥,,2024,,,,0.0,1.0
李宗賢,富邦,2023,0.3783783783783784,0.42391304347826086,417.0,,
李宗賢,富邦,2024,0.3125,0.34285714285714286,423.0,,
李家明,,2024,,,,5.0,7.2
李展毅,味全,2023,0.2,0.2,5.0,,
李展毅,味全,2024,0.18181818181818182,0.2727272727272727,11.0,,
李建勳,,2023,,,,5.487804878048781,8.2
李建勳,,2024,,,,6.3,10.0
李振昌,,2023,,,,6.75,8.0
李振昌,,2024,,,,4.724409448818897,38.1
李東洺,,2023,,,,4.49064449064449,48.1
李東洺,,2024,,,,4.301470588235294,27.2
李聖裕,中信,2023,0.06666666666666667,0.13333333333333333,15.0,,
李聖裕,中信,2024,0.0,0.0,1.0,,
李超,,2023,,,,3.8571428571428568,7.0
李超,,2024,,,,2.4,15.0
杜家明,台鋼,2024,0.35,0.3310810810810811,348.0,,
杜禹鋒,樂天,2024,0.09090909090909091,0.09090909090909091,12.0,,
杰戈,,2024,,,,2.4,30.0
林佳緯,統一,2023,0.2727272727272727,0.2222222222222222,11.0,,
林佳緯,統一,2024,0.3211920529801324,0.34701492537313433,303.0,0.0,0.2
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,377.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018789144050104383,479.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.043165467625899276,417.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.25916230366492143,382.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,521.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,393.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.02195121951219512,410.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,489.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,485.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018072289156626505,498.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.05410821643286573,499.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,506.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.03956043956043956,455.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,377.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018789144050104383,479.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.043165467625899276,417.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.25916230366492143,382.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,521.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,393.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.02195121951219512,410.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,489.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,485.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018072289156626505,498.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.05410821643286573,499.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,506.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.03956043956043956,455.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,377.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018789144050104383,479.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.043165467625899276,417.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.25916230366492143,382.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,521.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,393.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.02195121951219512,410.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,489.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,485.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018072289156626505,498.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.05410821643286573,499.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,506.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.03956043956043956,455.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.0,377.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.024,375.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.018789144050104383,479.0
林佳緯,統一獅,2025,0.32193158953722334,0.4078091106290672,498.0,0.043165467625899276,417.0
